시도코드,시도명,시군구코드,시군구명,시설명,전화번호,우편번호,시설주소,시설상세주소,주요종목코드,주요종목명,시설좌표경도,시설좌표위도,강좌구분,강좌종목명,강좌명,장애인전용
31,울산,31200,북구,다이몬휘트니스 호계점,,44224,울산광역시 북구 제내1길 2,필그린쇼핑센터 4층 다이몬휘트니스(신천동),25,헬스,129.351375,35.6313325,장애인강좌,,,0
31,울산,31200,북구,대덕체육관,522954400,44227,울산광역시 북구 동대중앙로 47,3층 대덕태권도(호계동),22,태권도,129.355475,35.6302255,장애인강좌,,,0
31,울산,31710,울주군,포올영웅태권도,522644543,44951,울산광역시 울주군 삼남면 울산역로 274,301동205호(울산역 신도시 동문굿모닝힐),22,태권도,129.1313039,35.5579353,장애인강좌,,,0
31,울산,31200,북구,브레인태권도,7077207122,44204,울산광역시 북구 아진로 102,그린상가 3층 브레인태권도(천곡동),22,태권도,129.3378238,35.6309448,장애인강좌,,,0
31,울산,31140,남구,더이룸아동발달연구소,22560252,44734,울산광역시 남구 번영로51,4층 더이룸아동발달연구소,3,기타종목,129.3301283,35.5302107,장애인강좌,,,0
36,세종,36110,세종시,세종원펀치복싱클럽,448651287,30100,세종특별자치시 보듬3로 8-11,세종jm빌딩 4층(도담동),76,복싱,127.2582378,36.5132137,장애인강좌,,,0
36,세종,36110,세종시,세종국가대표태권도,448641251,30064,세종특별자치시 도움3로 159,"가재마을3단지상가 B1호(종촌동, 가재마을3단지)",22,태권도,127.2432048,36.5043615,장애인강좌,,,0
36,세종,36110,세종시,미요가필라테스,28689207,30127,세종특별자치시 새롬중앙로 62-15,317호(새롬동),78,요가,127.251171,36.4869591,장애인강좌,,,0
36,세종,36110,세종시,dreamofjudo 세종유도관,448630609,30100,세종특별자치시 보듬3로 100,해피라움1동 304호(아름동),17,유도,127.2486048,36.5120004,장애인강좌,,,0
36,세종,36110,세종시,나사볼링센터 본점,448630929,30121,세종특별자치시 한누리대로 350,뱅크빌딩지하1층(어진동),10,볼링,127.2572294,36.495415,장애인강좌,,,0
36,세종,36110,세종시,골든샤크플레잉센터,448629848,30057,세종특별자치시 연기면 조뱅이길 76-19,1동,9,배드민턴,127.2337173,36.5361876,장애인강좌,,,0
36,세종,36110,세종시,원승마클럽,,30001,세종특별자치시 소정면 매실로 474-41,원승마클럽,71,승마,127.1861823,36.7233681,장애인강좌,,,0
36,세종,36110,세종시,엘리트태권도,448645377,30047,세종특별자치시 연서면 당산로 349,2층 엘리트태권도,22,태권도,127.2826425,36.5628143,장애인강좌,,,0
36,세종,36110,세종시,커브스종촌클럽,448643070,30064,세종특별자치시 도움1로 106,614호(종촌동),3,기타종목,127.2481238,36.502816,장애인강좌,,,0
36,세종,36110,세종시,종촌종합복지센터 종합사회복지관,448503000,30064,세종특별자치시 도움1로 116,종촌종합복지센터(종촌동),25,헬스,127.2465012,36.5027646,장애인강좌,,,0
36,세종,36110,세종시,세종승리태권도장,448635225,30026,세종특별자치시 조치원읍 새내10길 87,1층 승리태권도,22,태권도,127.3029562,36.6009447,장애인강좌,,,0
41,경기,41190,부천시,주식회사 그린나래,7041782277,14771,경기도 부천시 소사로 102,복사골 빌딩 301-302(소사본동),3,기타종목,126.797975,37.4678741,장애인강좌,,,0
41,경기,41590,화성시,미르 태권도&주짓수,312212133,18412,경기도 화성시 떡전골로 60,"107동 118호(병점동, 병점역효성해링턴플레이스)",22,태권도,127.0362476,37.2050623,장애인강좌,,,0
41,경기,41150,의정부시,민락경기태권도장,318522950,11811,경기도 의정부시 오목로 74,상가 2층(민락동),22,태권도,127.0907886,37.7349562,장애인강좌,,,0
41,경기,41460,용인시,위드미발달센터,288320409,16942,경기도 용인시 수지구 법조로 215,3층(상현동),3,기타종목,127.0734673,37.2986211,장애인강좌,,,0
41,경기,41130,성남시,위 스포츠복지 TOP운동발달센터,3180173250,13506,경기도 성남시 분당구 성남대로 934,8층 801-1호 TOP운동발달센터(야탑동),10,볼링,127.1292862,37.4131627,장애인강좌,,,0
41,경기,41170,안양시,바름아동센터,24415095,14092,경기도 안양시 만안구 수리산로 24,헤븐빌 201호,3,기타종목,126.9291589,37.387726,장애인강좌,,,0
41,경기,41480,파주시,백두태권도,319446222,10852,경기도 파주시 마음밭길 114,"싱기3층(금촌동, 대방노블랜드아파트)",22,태권도,126.7712622,37.7704247,장애인강좌,,,0
41,경기,41110,수원시,우만MBA 태권도장,312563600,16231,경기도 수원시 팔달구 창룡대로 194,"단지내상가 우만MBA 태권도(우만동, 주공4단지아파트)",22,태권도,127.030353,37.2917379,장애인강좌,,,0
41,경기,41220,평택시,용인대투혼태권도장,316820178,17808,경기도 평택시 청북읍 청북남로 253,골드라인 4층 401호,22,태권도,126.9162216,37.0189028,장애인강좌,,,0
41,경기,41460,용인시,사단법인 용인스포츠클럽,7051720890,16811,경기도 용인시 수지구 신봉1로 181,용인스포츠클럽(신봉동),9,배드민턴,127.0671418,37.3289344,장애인강좌,,,0
41,경기,41820,가평군,충효체육관,315829466,12418,경기도 가평군 가평읍 석봉로 168,원희빌딩 3층,22,태권도,127.5110127,37.8301482,장애인강좌,,,0
41,경기,41550,안성시,최강태권도장,316533107,17550,경기도 안성시 공도읍 송원길 37,4층 최강태권도장,22,태권도,127.1741179,37.0074465,장애인강좌,,,0
41,경기,41570,김포시,새론감통아동발달센터2,319853245,10071,경기도 김포시 김포한강9로76번길 37,경서프라자 1002호(구래동),3,기타종목,126.627325,37.6441978,장애인강좌,,,0
41,경기,41610,광주시,짐앤짐스 운동발달센터,317158778,12772,경기도 광주시 오포읍 능평리 467-7,,3,기타종목,127.1635799,37.3556631,장애인강좌,,,0
41,경기,41360,남양주시,진접커브스,315283010,12069,경기도 남양주시 진접읍 해밀예당3로 52,404호,3,기타종목,127.1985668,37.7144909,장애인강좌,,,0
41,경기,41170,안양시,석사경희대충무태권도장,314449801,13986,경기도 안양시 만안구 박달우회로138번길 41,2층 석사경희대충무태권도장(박달동),22,태권도,126.9109937,37.4058888,장애인강좌,,,0
41,경기,41190,부천시,즐거운 태권도,323488111,14699,경기도 부천시 소안로 20,"삼익세라믹아파트 1,2차 상가동 203호(괴안동, 삼익세라믹아파트)",22,태권도,126.8030694,37.4757778,장애인강좌,,,0
41,경기,41130,성남시,성남시 한마음복지관,317259588,13508,경기 성남시 분당구 야탑로 227,,25,헬스,127.1441876,37.4082763,장애인강좌,,,1
41,경기,41610,광주시,중앙체육관,317626835,12804,경기도 광주시 곤지암읍 곤지암로50번길 25,,22,태권도,127.3387071,37.3501696,장애인강좌,,,0
41,경기,41270,안산시,주식회사 티알멀티스포츠센터,314182501,15625,경기도 안산시 상록구 항가울로 42,2층(사동),3,기타종목,126.8472314,37.2857201,장애인강좌,,,0
41,경기,41570,김포시,주식회사 온무지개,319816941,10088,경기도 김포시 초당로16번길 16,2층 (주)온무지개(장기동),3,기타종목,126.6719678,37.6405469,장애인강좌,,,0
41,경기,41110,수원시,수원클라이밍센터,3180252016,16234,경기도 수원시 팔달구 월드컵로357번길 23-18,{우만동)송희아트 B1(우만동),3,기타종목,127.0306144,37.2881405,장애인강좌,,,0
41,경기,41210,광명시,쉬즈벨리댄스,220660122,14236,경기도 광명시 철산로 27,명동빌딩 4층 쉬즈벨리댄스(철산동),78,요가,126.8690078,37.4768323,장애인강좌,,,0
41,경기,41270,안산시,조이발레아카데미학원,314801850,15462,경기도 안산시 단원구 광덕동로 91,5층 조이발레아카데미(고잔동),77,발레,126.8325718,37.3126499,장애인강좌,,,0
41,경기,41270,안산시,정성욱탁구클럽,314801018,15290,경기도 안산시 상록구 예술광장1로 115,지층 정성욱탁구클럽(성포동),21,탁구,126.844988,37.3259249,장애인강좌,,,0
41,경기,41460,용인시,점프스쿨 구성센터,312858883,16918,경기도 용인시 기흥구 구성로 103,상록멀티프라자 211호 점프스쿨(언남동),3,기타종목,127.1207738,37.293793,장애인강좌,,,0
41,경기,41150,의정부시,신곡최강태권도,318481145,11741,경기도 의정부시 능곡로 66,으뜸신명 아파트 단지내 상가2층(신곡동),22,태권도,127.0617645,37.7433216,장애인강좌,,,0
41,경기,41310,구리시,신봉화태권도장,315660733,11948,경기도 구리시 장자대로86번길 14-11,3층(수택동),22,태권도,127.1393094,37.5868202,장애인강좌,,,0
41,경기,41110,수원시,심검도,312957601,16650,경기도 수원시 권선구 매송고색로676번길 3,(고색동),1,검도,126.9787274,37.2499469,장애인강좌,,,0
41,경기,41150,의정부시,씨엘요가 평생교육원,28515922,11788,경기도 의정부시 충의로 62,경은빌딩 5층(용현동),78,요가,127.0874244,37.7374989,장애인강좌,,,0
41,경기,41460,용인시,아이공간 용인점,26790530,17006,경기도 용인시 기흥구 동백 죽전대로 444,"C-401, C-406호",3,기타종목,127.1515224,37.27795,장애인강좌,,,0
41,경기,41410,군포시,아이공간군포산본점,23965009,15865,"경기도 군포시 번영로 515(산본동, 유화프라자)",4층,3,기타종목,126.933713,37.3590834,장애인강좌,,,0
41,경기,41170,안양시,아이공간안양평촌점,314226958,14120,경기도 안양시 동안구 엘에스로 14,아이공간,21,탁구,126.9572626,37.3661359,장애인강좌,,,0
41,경기,41150,의정부시,장애인스포츠과학연구소,28270453,11741,의정부시 금신로 323,대영프라자빌딩 2층 201호,12,수영,127.0616627,37.7447767,장애인강좌,,,0
41,경기,41460,용인시,아이비전 아동발달연구센터,242334001,16815,경기도 용인시 수지구 신봉1로 84,404호 아이비전 아동발달연구센터(신봉동),3,기타종목,127.0764788,37.3236963,장애인강좌,,,0
41,경기,41170,안양시,아이비젼,24427792,13986,경기도 안양시 만안구 양화로 148번길 36,1*2층,3,기타종목,126.9104943,37.4062793,장애인강좌,,,0
41,경기,41360,남양주시,아이펄짐,315777737,12209,경기도 남양주시 와부읍 덕소로97번길 9,7층,25,헬스,127.2132956,37.586152,장애인강좌,,,0
41,경기,41390,시흥시,장곡경희대태권도,313179669,15002,경기도 시흥시 진말로9번길 24,2층(장곡동),22,태권도,126.7829098,37.3784433,장애인강좌,,,0
41,경기,41270,안산시,안산도시공사 감골시민홀,24175013,15620,경기도 안산시 상록구 석호로 226,감골시민홀,25,헬스,126.8553523,37.2933981,장애인강좌,,,0
41,경기,41270,안산시,안산시상록장애인복지관,24090000,15585,경기도 안산시 상록구 차돌배기로 24-2,안산시상록장애인복지관(사동),3,기타종목,126.8457119,37.2986854,장애인강좌,,,0
41,경기,41550,안성시,안성스카이fc실내축구장,316530669,17559,경기도 안성시 공도읍 공도로 166,1층 안성스카이fc 키즈아레나,20,축구,127.1782095,37.0036416,장애인강좌,,,0
41,경기,41220,평택시,안중탁구클럽,26830092,17940,경기도 평택시 안중읍 안현로 363,4층,21,탁구,126.9284626,36.982816,장애인강좌,,,0
41,경기,41310,구리시,용인대백호체육관,315685712,11933,경기도 구리시 체육관로 124,"상가 2층 용인대백호체육관(교문동, 동방아파트)",22,태권도,127.1376372,37.5961284,장애인강좌,,,0
41,경기,41630,양주시,양주시승마장,3180827282,11432,양주시 은현면 그루고개로 221번길 264-21,양주시승마장,71,승마,126.9981091,37.8433149,장애인강좌,,,0
41,경기,41630,양주시,양주시장애인종합복지관,319284090,11485,경기도 양주시 고삼로43번길 29,양주시장애인종합복지관(삼숭동),9,배드민턴,127.0907186,37.8018627,장애인강좌,,,0
41,경기,41190,부천시,에스엠스포츠과학센터,26117573,14582,경기도 부천시 부흥로307번길 23,태정빌딩5층 502호,25,헬스,126.7764645,37.4955317,장애인강좌,,,0
41,경기,41130,성남시,옥상달빛 풋살장,317062307,13305,경기도 성남시 수정구 수정로 115-1,(태평동) 주민신협행복빌딩 6층,3,기타종목,127.1332562,37.4416227,장애인강좌,,,0
41,경기,41130,성남시,"오성권투,격투기",317021282,13508,경기도 성남시 분당구 야탑로 241,"403,404호(야탑동)",76,복싱,127.1453411,37.4074487,장애인강좌,,,0
41,경기,41360,남양주시,예당검도관,25710086,12065,경기도 남양주시 진접읍 해밀예당3로 59,폴리플라자 301호,1,검도,127.1978808,37.7149474,장애인강좌,,,0
41,경기,41360,남양주시,커브스별내클럽,315753082,12112,경기도 남양주시 별내중앙로 59,예스프라자 4층 402호 커브스별내클럽(별내동),14,에어로빅,127.1231792,37.6476381,장애인강좌,,,0
41,경기,41460,용인시,영웅태권도장용인관,313325133,17149,경기도 용인시 처인구 고림로200번길 1,포비프라자2층 영웅태권도장용인관(고림동),22,태권도,127.2227147,37.2493814,장애인강좌,,,0
41,경기,41570,김포시,크는아이 발달지원센터(김포점),29982760,10071,경기도 김포시 김포한강9로 73,센트럴프라자 903호 크는아이 발달지원센터(구래동),3,기타종목,126.6254998,37.6433588,장애인강좌,,,0
41,경기,41590,화성시,키드짐아동청소년발달연구소,3180036212,18455,경기도 화성시 동탄문화센터로 71-11,2층 키드짐아동청소년발달연구소(반송동),3,기타종목,127.0728227,37.2000487,장애인강좌,,,0
41,경기,41390,시흥시,탑클래스유도,,14985,경기도 시흥시 목감우회로 39,5층 505호(목감동),17,유도,126.8603361,37.381899,장애인강좌,,,0
41,경기,41570,김포시,통진탁구장,319810409,10016,경기도 김포시 통진읍 조강로56번길 112,통진탁구장,21,탁구,126.6038437,37.6943372,장애인강좌,,,0
41,경기,41130,성남시,팀제이맥스(TEAM J-MAX),,13439,경기도 성남시 중원구 성남대로997번길 25-13,3층,25,헬스,127.1264382,37.4179573,장애인강좌,,,0
41,경기,41570,김포시,파이트클럽복싱,319867197,10083,경기도 김포시 김포한강4로 119,"(장기동, 승문프라자 1104, 5호)(장기동)",76,복싱,126.6677031,37.6443282,장애인강좌,,,0
41,경기,41360,남양주시,평안흥업(주)동서울지점,,12203,경기도 남양주시 와부읍 월문천로 280-7,동서울승마클럽,71,승마,127.2423361,37.5988742,장애인강좌,,,0
41,경기,41480,파주시,프로보노 사회서비스 지원센터,7042589820,10922,경기도 파주시 가나무로 143,메트로 프라자 307호(금릉동),3,기타종목,126.7813454,37.7545095,장애인강좌,,,0
41,경기,41170,안양시,프로팀스타복싱,,13945,경기도 안양시 동안구 관악대로 324,2층 프로팀스타복싱(관양동),76,복싱,126.9590545,37.4030918,장애인강좌,,,0
41,경기,41190,부천시,더원 행동재활센터,322142004,14539,경기도 부천시 길주로 273,604호 더원(중동),3,기타종목,126.7728425,37.5039782,장애인강좌,,,0
41,경기,41590,화성시,필인성태권도,23570737,18266,경기도 화성시 남양읍 남양로 829,현대프라자 604 필인성태권도,22,태권도,126.8322769,37.2097486,장애인강좌,,,0
41,경기,41390,시흥시,하나더하기,24314892,15049,경기도 시흥시 마유로 416,월드프라자 지하1층 하나더하기,3,기타종목,126.7412732,37.3515998,장애인강좌,,,0
41,경기,41150,의정부시,하늘꿈아동발달센터,318266707,11654,의정부시 신흥로173,"다인빌딩 2층,301호",21,탁구,127.0433255,37.7315326,장애인강좌,,,0
41,경기,41360,남양주시,대건합기도,315911397,12151,경기도 남양주시 호평로 94,"후문상가 301(호평동, 금강아파트)",75,합기도,127.2512169,37.6555417,장애인강좌,,,0
41,경기,41270,안산시,다지기 아동발달센터,24162086,15540,경기도 안산시 상록구 샘골로 119,우석프라자 2층,9,배드민턴,126.8627254,37.2945549,장애인강좌,,,0
41,경기,41110,수원시,한국아동청소년발달센터,312247456,16570,수원시 권선구 경수대로 401,KT남수원 2층,3,기타종목,127.0242271,37.2626085,장애인강좌,,,0
41,경기,41150,의정부시,녹양경기태권도,318556900,11610,경기도 의정부시 체육로 304,녹양프라자 7층 경기태권도(녹양동),22,태권도,127.0413705,37.7609825,장애인강좌,,,0
41,경기,41130,성남시,내아이발달센터,7076042468,13646,경기도 성남시 수정구 위례광장로 19,"708호,710호,711호(창곡동)",3,기타종목,127.1404574,37.4656896,장애인강좌,,,0
41,경기,41220,평택시,한일경희태권도,316623223,17735,경기도 평택시 이충로 35번길 24,보람플러스 5층,22,태권도,127.0665026,37.059638,장애인강좌,,,0
41,경기,41280,고양시,함께하는우리,29077726,10359,경기도 고양시 일산동구 대산로 20,501호(정발산동),10,볼링,126.7742686,37.6701521,장애인강좌,,,0
41,경기,41130,성남시,꿈나무태권도,3180171611,13533,경기도 성남시 분당구 동판교로 59,자유퍼스트프라자1동 1층(백현동),22,태권도,127.115058,37.3883538,장애인강좌,,,0
41,경기,41590,화성시,해누리센터,316131002,18428,경기도 화성시 10용사로 316,5층 해누리센터(능동),3,기타종목,127.052448,37.1992302,장애인강좌,,,0
41,경기,41110,수원시,꿈나무인지언어연구소,312544888,16261,수원시 팔달구 행궁로 77,송산빌딩 2층,3,기타종목,127.0158851,37.2757504,장애인강좌,,,0
41,경기,41110,수원시,꿈나무심리언어연구소,312544888,16310,경기도 수원시 장안구 정조로 988,조원샤르망 212호(조원동),3,기타종목,127.0102203,37.2951272,장애인강좌,,,0
41,경기,41570,김포시,해든누리,278570315,10086,경기도 김포시 김포한강3로 287,2층 해든누리(장기동),3,기타종목,126.6597786,37.6413772,장애인강좌,,,0
41,경기,41280,고양시,해바라기아동교육센터,319676976,10461,경기 고양시 덕양구 호국로777(대근빌딩),대근빌딩 2.3층,3,기타종목,126.8351441,37.6560085,장애인강좌,,,0
41,경기,41460,용인시,행복한골프연습장,312650347,16837,경기도 용인시 수지구 풍덕천로139번길 16-3,일신빌딩5층,2,골프,127.0960413,37.3252499,장애인강좌,,,0
41,경기,41210,광명시,행복한동행 경희대도담태권도장,226878995,14294,경기도 광명시 광화로 22,로얄프라자4층 401호(광명동),22,태권도,126.8489515,37.4735695,장애인강좌,,,0
41,경기,41220,평택시,권의성태권도장,26571576,17904,경기도 평택시 조개터로42번길 66,3층 권의성태권도장(합정동),22,태권도,127.1063077,36.9900201,장애인강좌,,,0
41,경기,41360,남양주시,화도체육문화센터,25601293,12178,경기도 남양주시 화도읍 수레로 1259,화도체육문화센터,12,수영,127.3011741,37.6496096,장애인강좌,,,0
41,경기,41590,화성시,화성시 아르딤복지관,3151838900,18588,경기도 화성시 향남읍 도이1길 104,화성시 아르딤복지관,3,기타종목,126.9207204,37.1368708,장애인강좌,,,0
41,경기,41590,화성시,화성시동탄아르딤복지관,3180770800,18489,경기도 화성시 동탄대로10길 17-12,화성시동탄아르딤복지관 18489(산척동),25,헬스,127.1078043,37.176722,장애인강좌,,,0
41,경기,41110,수원시,굿컴퍼니(별별생활체육센터 수원점),312912171,16398,경기도 수원시 권선구 금호로23번길 21,슬로피아 1층(금곡동),3,기타종목,126.9541719,37.2698021,장애인강좌,,,0
41,경기,41170,안양시,국가대표 명학태권도장,313486988,14093,경기도 안양시 만안구 성결대학로 14,2층 명학태권도(안양동),22,태권도,126.9324532,37.3832664,장애인강좌,,,0
41,경기,41310,구리시,구리시장애인종합복지관,315620068,11940,경기도 구리시 이문안로 86-1,구리시장애인종합복지관(수택동),7,댄스,127.1410825,37.5915575,장애인강좌,,,0
41,경기,41270,안산시,라온치료교육센터,24018005,15455,경기도 안산시 단원구 원포공원1로 59,A동 310호,3,기타종목,126.8112339,37.3024976,장애인강좌,,,0
41,경기,41630,양주시,휴먼앤홀스랜드승마장,318689594,11428,경기도 양주시 은현면 용암로 265번길 139-46,,71,승마,127.0503737,37.876006,장애인강좌,,,0
41,경기,41280,고양시,온누림 코리아 라인댄스,283894000,10382,경기도 고양시 일산서구 호수로 898,대명 아파트 단지내상가 1-1 알부(B호)(대화동),7,댄스,126.7438667,37.6726814,장애인강좌,,,0
41,경기,41150,의정부시,영웅태권도전문도장,318375657,11639,경기도 의정부시 호암로 237,고구려빌딩3층영웅태권도장(호원동),22,태권도,127.0446465,37.7216326,장애인강좌,,,0
41,경기,41280,고양시,고양시 덕양행신장애인주간보호센터,318396100,10486,경기도 고양시 덕양구 서정마을2로 13,행신종합사회복지관 1층 고양시덕양행신장애인주간보호센터,3,기타종목,126.8471263,37.6213823,장애인강좌,,,0
41,경기,41800,연천군,희망체육관,3100000000,11033,경기도 연천군 전곡읍 은전로 82-28,희망체육관,22,태권도,127.0688406,38.0278532,장애인강좌,,,0
41,경기,41270,안산시,루루태권스쿨,315026167,15495,경기도 안산시 상록구 중보로 23,501호(이동),22,태권도,126.8499178,37.3062163,장애인강좌,,,0
41,경기,41110,수원시,경희대석사성호태권도,312157687,16493,경기도 수원시 팔달구 권광로 373,"월드메르디앙주상가 121동 304,305호(우만동, 월드메르디앙 아파트)",22,태권도,127.0340698,37.2808409,장애인강좌,,,0
41,경기,41410,군포시,경희대석사선무태권도장,24512184,15831,경기도 군포시 당산로125번길 29-2,삼정빌딩,22,태권도,126.9435752,37.3617335,장애인강좌,,,0
41,경기,41150,의정부시,경희대대한민국태권도,318551952,11632,경기도 의정부시 백석로68번길 27,호원프라자 3층 경희대석사 대한민국태권도,22,태권도,127.0456593,37.7285468,장애인강좌,,,0
41,경기,41150,의정부시,경원태권도장,318443989,11689,경기도 의정부시 태평로145번길 42,경원태권도장(의정부동),22,태권도,127.0482435,37.745386,장애인강좌,,,0
41,경기,41360,남양주시,남양주체육문화센터,315601301,12244,경기도 남양주시 다산지금로 91,남양주체육문화센터(이패동),12,수영,127.176445,37.6067631,장애인강좌,,,0
41,경기,41220,평택시,sta경희대삼성태권도,316535112,17852,경기도 평택시 평남로 933,태성빌딩 5층(비전동),22,태권도,127.104851,37.0040516,장애인강좌,,,0
41,경기,41610,광주시,src재활체육관,317993893,12728,경기 광주시 초월읍 경수길 25,SRC재활체육관,12,수영,127.2871428,37.4200418,장애인강좌,,,1
41,경기,41360,남양주시,M핫요가,315920288,12054,경기도 남양주시 진접읍 경복대로 253,진접메디컬센터 6층,78,요가,127.2027807,37.7211991,장애인강좌,,,0
41,경기,41590,화성시,꿈자라다운동발달센터,313751442,18478,경기도 화성시 동탄대로19길 10,신유메디프라자 308호(오산동),3,기타종목,127.0977682,37.1971942,장애인강좌,,,0
41,경기,41150,의정부시,용인대인성태권도,318290827,11608,경기도 의정부시 진등로 6,상승빌딩4층(녹양동),22,태권도,127.0328177,37.7585736,장애인강좌,,,0
41,경기,41390,시흥시,다니생활체육관,314116303,14988,경기도 시흥시 마산로 43,다니생활체육관(조남동),3,기타종목,126.8565011,37.3757257,장애인강좌,,,0
41,경기,41220,평택시,"GMA해동검도,합기도",316652587,17756,경기도 평택시 경기대로 1525,"2층 GMA해동검도,합기도(지산동)",75,합기도,127.0622994,37.0805094,장애인강좌,,,0
41,경기,41170,안양시,AY-GYM,313884855,14072,경기도 안양시 동안구 평촌대로227번길 48,승진빌딩 지하1층(호계동),76,복싱,126.9528098,37.3910978,장애인강좌,,,0
41,경기,41650,포천시,포천유나이티드,,11155,경기도 포천시 군내면 청군로 3164,직두리 체육공원,20,축구,127.2270819,37.8803642,장애인강좌,,,0
41,경기,41360,남양주시,강무합기도 사능도장,315743002,12133,경기도 남양주시 진건읍 진건오남로 83,용정빌딩2층,75,합기도,127.1780437,37.6581649,장애인강좌,,,0
41,경기,41130,성남시,(주)꿈자라다,317191441,13522,경기도 성남시 분당구 야탑로 32,삼부빌딜 4층(야탑동),3,기타종목,127.1226151,37.4087827,장애인강좌,,,0
41,경기,41110,수원시,마음뜰clinic 운동발달센터,7088332963,16339,경기도 수원시 장안구 대평로 128,파크프라자 4층 404호(정자동),3,기타종목,126.9912375,37.2989833,장애인강좌,,,0
41,경기,41590,화성시,마음뜰 clinic 아동청소년 발달센터,3151833883,18303,경기도 화성시 봉담읍 동화길 51,프리미엄 원희캐슬 3층 324호,3,기타종목,126.9554909,37.2190315,장애인강좌,,,0
41,경기,41630,양주시,인아휘트니스,318570052,11456,경기도 양주시 고암길 358,5층 인아휘트니스(덕정동),25,헬스,127.0656471,37.8346999,장애인강좌,,,0
41,경기,41450,하남시,이룸움직임발달센터,,12959,경기도 하남시 신장로 94,호정빌딩 8층(신장동),21,탁구,127.2076941,37.5371178,장애인강좌,,,0
41,경기,41430,의왕시,메인체육센터,23421282,16074,경기도 의왕시 경수대로 257, 7층 705호,3,기타종목,126.9726591,37.3491604,장애인강좌,,,0
41,경기,41460,용인시,을지대학교 산학협력단,27407528,16821,경기도 용인시 수지구 수풍로71번길 17,에스제이아쿠아 1층(동천동),12,수영,127.0910479,37.3311504,장애인강좌,,,0
42,강원,42110,춘천시,제일체육관,332429977,24277,강원도 춘천시 춘천로296번길 13,2층 한양대제일체육관(후평동),22,태권도,127.7467031,37.8801702,장애인강좌,,,0
42,강원,42130,원주시,태권도현대체육관,337453125,26318,강원도 원주시 흥양로18번길 35,조이프라자 3층(태장동),22,태권도,127.9503932,37.3803182,장애인강좌,,,0
42,강원,42750,영월군,사단법인 영월군스포츠클럽,333751090,26237,강원도 영월군 영월읍 제방안길 100,스포츠파크 하늘샘체육관 1층,9,배드민턴,128.4618326,37.1757536,장애인강좌,,,0
42,강원,42110,춘천시,주재현휘트니스 ,332646644,24390,강원도 춘천시 퇴계로 213,302호(석사동),3,기타종목,127.7423196,37.8566282,장애인강좌,,,0
42,강원,42110,춘천시,호반태권마스타 석사체육관,332623959,24404,강원도 춘천시 동내면 춘천순환로 70,2층 석사태권도,22,태권도,127.7516558,37.8553685,장애인강좌,,,0
42,강원,42750,영월군,영월군장애인체육협의회,333733434,26227,강원도 영월군 영월읍 단종로 24,영월문화원,78,요가,128.4681885,37.1860192,장애인강좌,,,0
42,강원,42110,춘천시,GX짱가휘트니스 ,332577283,24209,강원도 춘천시 동면 춘천로 455,4층,3,기타종목,127.7553096,37.8928364,장애인강좌,,,0
42,강원,42110,춘천시,국민체육센터,22647304,24327,강원도 춘천시 우석로 102-3,국민체육센터(석사동),12,수영,127.7566647,37.8626403,장애인강좌,,,0
42,강원,42130,원주시,리틀자이언트,337461105,26455,강원도 원주시 행구로 397-4,가동,3,기타종목,128.0007762,37.344035,장애인강좌,,,0
42,강원,42110,춘천시,더행복한잇층가필라테스,332641379,24390,강원도 춘천시 퇴계로 199,경림빌딩 2층 잇츠요가필라테스(석사동),78,요가,127.7407409,37.8570916,장애인강좌,,,0
42,강원,42110,춘천시,특공무술 국제연맹 체육관,,24254,강원도 춘천시 후석로 393,특공무술 체육관 2층(후평동),3,기타종목,127.7463833,37.8853328,장애인강좌,,,0
42,강원,42130,원주시,한빛체육관,337347177,26312,강원도 원주시 북원로 2870,2층 한빛체육관(태장동),22,태권도,127.9529076,37.3991328,장애인강좌,,,0
42,강원,42110,춘천시,두미르태권도장,332521357,24231,강원도 춘천시 영서로 2756번길 8-1,1층,22,태권도,127.7291836,37.8990986,장애인강좌,,,0
42,강원,42110,춘천시,효검관,22557656,24372,강원도 춘천시 남춘로 47,덕호빌딩2층(효자동),1,검도,127.7319974,37.8652157,장애인강좌,,,0
42,강원,42750,영월군,영월군장애인체육협의회,333756556,26237,강원도 영월군 영월읍 제방안길 100,영월볼링장,10,볼링,128.4618326,37.1757536,장애인강좌,,,0
42,강원,42110,춘천시,춘천유도관,22636507,24424,강원도 춘천시 안마산로 222(퇴계동),4층,17,유도,127.7383804,37.8492274,장애인강좌,,,0
43,충북,43110,청주시,차돌합기도,22141222,28145,충청북도 청주시 청원구 내수읍 청암로 73,갤러리타워 2층,75,합기도,127.5378768,36.7247316,장애인강좌,,,0
43,충북,43110,청주시,태경태권도,432931313,28778,충청북도 청주시 상당구 무농정로 99,삼일상가301(용암동),22,태권도,127.5118089,36.6106412,장애인강좌,,,0
43,충북,43110,청주시,비타민휘트니스헬스클럽,432328602,28416,충청북도 청주시 흥덕구 증안로 54,4층(복대동),25,헬스,127.4293967,36.6363338,장애인강좌,,,0
43,충북,43110,청주시,운동과학연구센터(청주),432147173,28332,충북 청주시 청원구 율봉로 176번길 19,영광빌딩 3층(율량동),3,기타종목,127.4885272,36.66775,장애인강좌,,,0
43,충북,43750,진천군,우주태권도체육관,435343557,27832,충청북도 진천군 진천읍 상산로 60,우주태권도,22,태권도,127.4406905,36.854401,장애인강좌,,,0
